"x"	"y"	"z"	"id"	"BHD"	"h"	"crownLength"	"crownArea"	"crownVolume"	"crownDiameter"	"tile"	"scanID"
117,7043588	-188,2240052	-99,744	1900	30,42563636	29,92	15,27	19,8	35,6	5,7	"tile_14_5"	2
123,4735369	-178,3012311	-98,864	1901	40,71152432	29,15	22,1	25,2	45,8	5,8	"tile_14_5"	3
120,7579573	-216,457356	-108,087	1902	36	21,03	0	0	0	0	"tile_14_3"	2
124,6562183	-173,9794493	-98,218	1903	34,7659435	33,83	18,48	23,1	38,3	5,7	"tile_15_6"	2
120,5758082	-174,8091473	-97,16	1904	31,44897444	29,12	15,07	19,2	41,5	5	"tile_14_6"	2
125,8494587	-161,396342	-95,709	1905	38,87273333	33,7	25,45	22,7	40,6	5,6	"tile_15_6"	2
134,4879107	-128,3595707	-92,44	1906	35,3192	31,18	21,23	26,3	54,8	6,2	"tile_15_8"	2
89,00812663	-197,310071	-85,866	1907	25,752	29,58	16,78	16,5	44	4,9	"tile_13_4"	2
114,2900278	-234,6310274	-108,399	1908	9,40967619	9,76	7,41	6,4	13,1	3	"tile_14_3"	2
120,533738	-122,9471782	-85,476	1909	36,0117856	35,02	28,92	36,4	103,4	7,4	"tile_14_8"	2
116,9221463	-149,5768101	-91,343	1910	38	34,87	26,22	39,2	86,2	7,4	"tile_14_7"	2
83,57420819	-199,4995252	-83,615	1911	27,23325714	35,01	16,81	23,2	36,6	5,9	"tile_12_4"	2
104,2889155	-155,8793334	-87,722	1912	39,03405231	34,65	25,2	31,5	79,7	6,6	"tile_14_7"	2
100,809294	-160,265936	-86,544	1913	36,04376324	30,87	16,77	22,5	44	5,5	"tile_13_6"	2
83,05109276	-173,3613747	-76,663	1914	36,30419048	25,58	17,88	14,5	22,6	4,8	"tile_12_6"	2
111,0668335	-177,5534598	-94,079	1915	26,82661847	28,78	17,93	12,3	39,4	4,1	"tile_14_5"	2
114,3643612	-177,332019	-95,77	1916	30,60171429	28,87	17,27	17,5	44,6	5	"tile_14_5"	2
121,0126614	-158,6581395	-94,143	1917	33,24570492	29,53	17,43	29,6	41,9	6,8	"tile_14_6"	2
100,3607385	-166,5292054	-86,237	1918	36,962	28,69	14,19	16,2	31,1	4,9	"tile_13_6"	2
109,446092	-186,8675396	-95,056	1919	28,92288889	31,81	18,81	29,8	56,2	6,5	"tile_14_5"	2
117,9077735	-94,15141548	-77,007	1920	16,00772706	26,99	24,94	31,9	81,8	6,7	"tile_14_10"	2
121,104489	-168,8646465	-95,896	1921	21,15281159	27,88	12,48	22,1	38,2	5,7	"tile_14_6"	2
83,22187314	-176,3948977	-77,605	1922	44,47165714	30,29	21,04	37,1	78,7	7,2	"tile_12_5"	2
85,24881776	-143,948642	-70,636	1923	22,65527182	29,44	17,89	23,7	43,6	5,7	"tile_13_7"	2
140,910463	-149,8371664	-96,629	1924	15,24645252	18,08	0	0	0	0	"tile_15_7"	3
117,8293229	-123,4636933	-84,37	1925	42,93048649	34,6	24,7	21,4	47,3	5,6	"tile_14_8"	2
85,47978166	-173,9266314	-78,149	1926	47,76830136	34,53	21,98	41,4	85,9	8	"tile_13_6"	2
140,2211194	-157,0226911	-98,234	1927	21,60257143	9,09	6,89	6,1	6,3	3,2	"tile_15_6"	2
119,499081	-142,141033	-90,22	1928	28,25347631	34,5	21,2	39,4	98,2	7,6	"tile_14_7"	2
88,80041514	-181,0055908	-81,826	1929	43,28759459	32,05	20,3	40,6	96,4	7,6	"tile_13_5"	2
92,65020977	-105,6915079	-67,133	1930	30,1507907	26,87	14,37	12,6	27,1	4,4	"tile_13_9"	2
99,03489853	-6,188486667	-40,541	1931	21,86435088	27,79	20,64	16,2	42,5	5	"tile_13_14"	2
111,0301422	-188,5113285	-96,199	1932	33,93921839	31,09	15,14	21,4	28,8	5,4	"tile_14_5"	2
81,0520315	-163,8216505	-73,182	1933	34,53800949	28,82	0	0	0	0	"tile_12_6"	1
145,4772431	-131,749528	-95,488	1934	10,97644235	6,51	0	0	0	0	"tile_16_8"	3
82,13964735	-157,2412838	-72,272	1935	34,0482449	33,83	28,33	173,1	268,3	15,7	"tile_12_6"	1
119,2050103	-87,58088594	-74,251	1936	9,548993939	10,92	0	0	0	0	"tile_14_10"	2
126,087113	-144,0423266	-91,782	1937	31,49816901	33,36	19,46	24,1	51,2	5,9	"tile_15_7"	2
145,5575038	-126,6587208	-94,928	1938	7,790434783	18,9	0	0	0	0	"tile_16_8"	3
126,2810842	-127,5310766	-89,149	1939	34,75054894	1,96	0	0	0	0	"tile_15_8"	2
84,27710714	-158,10621	-73,713	1940	47,62171429	34,95	29,15	22	59,9	5,7	"tile_13_6"	2
90,46542314	-174,2933903	-81,213	1941	35,50885714	29,3	15,65	19,5	39,5	5,2	"tile_13_6"	2
141,0220717	-89,76448398	-85,767	1942	59,27861364	31,77	0	0	0	0	"tile_15_10"	2
147,053994	-78,878924	-84,864	1943	15,5364	12,12	0	0	0	0	"tile_16_10"	2
90,91905067	-166,6327507	-79,975	1944	29,81333333	24,86	0	0	0	0	"tile_13_6"	2
84,76407943	-189,6508513	-81,859	1945	23,90103448	29,21	20,01	27,8	50,9	6,3	"tile_13_5"	1
83,67879571	-192,9778282	-82,075	1946	29,03938197	30,89	21,19	27,2	41,2	6,4	"tile_12_5"	2
142,8503026	-74,54384934	-84,412	1947	12,08637126	10,93	0	0	0	0	"tile_15_11"	3
80,90191994	-205,7301069	-83,731	1948	30,27300645	30,05	21,65	17,3	38,4	5,1	"tile_12_4"	1
80,50869	-202,7052188	-83,025	1949	21,61085714	25,38	10,03	9,9	22,9	3,8	"tile_12_4"	1
85,61290982	-196,2514488	-83,695	1950	48,79005848	34,27	18,87	35	81,6	7	"tile_13_4"	2
146,8331541	-74,98560059	-83,869	1951	17,23729412	11,19	0	0	0	0	"tile_16_11"	3
84,8548299	-12,92917067	-37,448	1952	25,70937143	31,62	25,52	21,8	47,8	5,6	"tile_13_14"	2
91,92476927	-192,9082318	-86,513	1953	26	34,04	0	0	0	0	"tile_13_5"	1
92,29848021	-184,8415813	-84,441	1954	27,85136575	27,9	14,25	16,7	36,1	5	"tile_13_5"	2
112,828602	-222,719962	-104,63	1955	44,7728	34,75	15,85	13,1	21,1	4,7	"tile_14_3"	2
93,09920449	-180,2164694	-83,988	1956	33,46938082	32,14	24,14	29	63,3	6,3	"tile_13_5"	2
101,2584492	-205,601056	-94,289	1957	17,37305946	19,85	0	0	0	0	"tile_13_4"	2
105,8234041	-225,8348416	-101,079	1958	38,82261847	33,65	30,7	37,8	90,7	7,8	"tile_14_3"	2
82,63761629	-72,43247114	-51,375	1959	28,65257143	27,15	12,45	10	18,5	4,2	"tile_12_11"	2
91,2228457	-129,0860629	-70,557	1960	21,41781818	8,29	0	0	0	0	"tile_13_8"	2
152,3925803	-21,70998197	-74,626	1961	10,26575107	27,72	0	0	0	0	"tile_16_13"	3
145,1905645	-58,98441177	-80,803	1962	10,37115789	10,67	8,97	19,2	20	5,9	"tile_16_11"	2
89,76980036	-155,4562904	-76,153	1963	44,39583942	32,01	21,86	23,7	59,5	5,9	"tile_13_7"	2
84,08416559	-154,4812425	-72,887	1964	25,97063354	10,45	0	0	0	0	"tile_13_7"	1
155,0296619	-6,289480854	-70,12	1965	5,197295374	9,01	0	0	0	0	"tile_16_14"	3
152,6465526	-16,90953943	-73,176	1966	4,595028571	2,24	0	0	0	0	"tile_16_13"	3
106,5846302	-241,5675175	-105,443	1967	35,85527018	21,97	13,22	13,1	20,9	4,4	"tile_14_2"	2
107,5338995	-202,4479484	-97,184	1968	26,38108772	31,53	22,33	27	60,2	6,1	"tile_14_4"	2
115,6234251	-208,3966494	-103,595	1969	37,82045714	33,1	31,45	32,7	73,1	19,3	"tile_14_4"	2
96,58984585	-74,32624602	-54,482	1970	26	32,81	27,71	29,9	60	6,5	"tile_13_11"	2
146,5713232	-35,96526705	-75,954	1971	39,94849524	27,21	0	0	0	0	"tile_16_12"	3
104,5884669	-222,6666943	-99,457	1972	33,45166667	33,87	20,17	19,8	30,2	5,3	"tile_14_3"	2
120,7963129	-209,0105024	-106,535	1973	38,37404762	20,81	0	0	0	0	"tile_14_4"	2
117,7146803	-218,3309989	-105,672	1974	40,04834286	32,71	21,16	26,3	50,2	6	"tile_14_3"	2
112,427874	-207,9864477	-100,583	1975	31,5146383	32,6	14,85	19,5	30,4	5,3	"tile_14_4"	2
116,9790745	-241,713478	-110,298	1976	63,0492	32,61	0	0	0	0	"tile_14_2"	2
113,501118	-196,1583834	-99,019	1977	38,43925714	30,51	17,81	25,3	40,3	6,2	"tile_14_4"	2
104,559733	-199,7257367	-94,69	1978	39,70431776	32,13	20,83	25,5	57	6,1	"tile_14_4"	2
80,02760812	-80,02367761	-51,705	1979	41,51131338	27,13	21,68	17	36,9	5,1	"tile_12_10"	2
119,1537708	-222,6088845	-108,382	1980	39,26435269	30,31	23,66	21,5	53,5	5,9	"tile_14_3"	2
113,9714984	-202,7722987	-100,659	1981	33,94284112	29,16	18,21	26	57,6	6	"tile_14_4"	2
113,3199036	-191,086005	-97,938	1982	28,35822444	26,48	17,93	22,7	37,7	5,8	"tile_14_5"	2
114,1428282	-234,04025	-107,772	1983	43,4597	32,13	23,18	20,1	39,8	5,3	"tile_14_3"	2
112,1678773	-217,345041	-102,509	1984	37,66235772	28,55	13,25	21,9	27,9	5,5	"tile_14_3"	2
148,03642	-95,36291857	-88,396	1985	8,496285714	5,86	3,01	33,2	22,8	16,6	"tile_16_10"	3
80,51842093	-242,1637856	-95,945	1986	28,30518571	26,8	15,2	29,3	48,1	6,7	"tile_12_2"	1
80,56789163	-234,3931918	-92,102	1987	29,69183738	27,05	17,3	17,7	43,1	5,1	"tile_12_3"	1
107,133804	-191,8872947	-94,231	1988	25	30,72	16,42	28,6	52,6	6,9	"tile_14_5"	2
114,7248707	-226,0617333	-106,646	1989	49,48826667	31,14	25,19	17,5	45	5	"tile_14_3"	2
101,408222	-214,0099934	-96,235	1990	26,17634286	33,56	21,86	26,1	45,9	6,2	"tile_13_4"	2
104,5951239	-224,8177104	-99,888	1991	37,55721008	29,29	18,69	15,1	25,9	4,7	"tile_14_3"	2
82,22167655	-60,75546149	-48,371	1992	19,33993103	22,68	18,93	19,3	37,3	5,7	"tile_12_11"	2
111,8690257	-233,0865703	-106,286	1993	27,7892	26,42	16,22	17,2	21,4	4,8	"tile_14_3"	2
118,6095537	-238,1556895	-112,375	1994	13,60901654	14,26	0	0	0	0	"tile_14_2"	2
118,2317448	-236,4549583	-111,093	1995	33,57198394	31,22	0	0	0	0	"tile_14_2"	2
120,3207866	-232,2268916	-112,214	1996	38,38809746	29,26	0	0	0	0	"tile_14_3"	2
118,2304066	-225,3185095	-108,166	1997	38,95148108	31,47	26,77	24,5	69	6,4	"tile_14_3"	2
115,6292158	-252,6810348	-113,532	1998	22,89678803	20,1	17	37,2	71,1	7,3	"tile_14_2"	2
115,8150474	-253,2923443	-114,225	1999	9,130057143	5,17	3,57	15,1	8,8	5,2	"tile_14_2"	2
112,3876556	-263,5721024	-116,634	2000	9,695034483	11,49	6,99	7	15,6	3,5	"tile_14_1"	2
109,9795699	-218,7720574	-102,086	2001	35,10445946	30,9	11,9	21,3	29,8	5,7	"tile_14_3"	2
112,0909875	-262,4207601	-116,122	2002	7,061642458	19,28	15,63	31	60,8	6,5	"tile_14_1"	2
110,4404074	-265,7358177	-116,396	2003	12,80714286	11,67	0	0	0	0	"tile_14_1"	2
109,022101	-267,3632999	-116,196	2004	16,60006452	8,92	0	0	0	0	"tile_14_1"	2
118,3949185	-184,715317	-99,021	2005	35,7037	30,51	11,51	22,4	35,5	5,9	"tile_14_5"	2
113,0376922	-261,3510407	-115,782	2006	8,07753271	7,38	0	0	0	0	"tile_14_1"	2
132,1215401	-179,0875345	-101,252	2007	46,31533014	26,68	22,28	40,4	87,3	7,3	"tile_15_5"	2
120,6049067	-186,5232835	-100,827	2008	39,31670683	31,14	0	0	0	0	"tile_14_5"	2
91,82102641	70,50740189	-24,597	2009	24,23852632	17,33	0	0	0	0	"tile_13_18"	3
85,21793029	76,56806029	-18,172	2010	16,67698551	24,13	17,83	13,3	37,1	4,3	"tile_13_18"	3
106,190207	49,27464762	-37,481	2011	4,560228571	11,19	0	0	0	0	"tile_14_17"	3
87,40812943	76,98195319	-20,688	2012	21,0718156	24,19	18,19	10,3	27,9	3,8	"tile_13_18"	3
100,2544118	64,61590683	-32,251	2013	49,12054658	31,2	26,65	20,8	40,1	5,5	"tile_13_18"	3
114,0047299	40,54489325	-44,175	2014	13,90646753	13,62	0	0	0	0	"tile_14_16"	3
102,0462961	61,19522552	-34,139	2015	10,08888643	18,55	0	0	0	0	"tile_13_17"	3
105,9405777	49,31812362	-37,465	2016	5,747961905	8,61	4,11	2,3	3,2	6,4	"tile_14_17"	3
99,25653838	72,07567712	-30,044	2017	28,58303491	26,51	0	0	0	0	"tile_13_18"	3
101,2447234	64,24510879	-33,226	2018	10,56847361	19,53	0	0	0	0	"tile_13_18"	3
104,851585	49,86630468	-36,388	2019	6,005519757	6,63	0	0	0	0	"tile_14_17"	3
93,12332609	-171,6086009	-82,083	2020	24,67043478	1,35	0	0	0	0	"tile_13_6"	2
103,2060402	62,99857419	-35,248	2021	11,58432885	21,79	0	0	0	0	"tile_13_17"	3
115,6641792	44,75020104	-45,546	2022	33,04097992	21,36	0	0	0	0	"tile_14_17"	3
89,93492514	-171,3862282	-80,223	2023	34,61718095	33,11	15,96	17,9	18,8	5	"tile_13_6"	2
135,6748897	21,64776974	-61,802	2024	26,89237022	20,53	0	0	0	0	"tile_15_15"	3
116,7582712	-244,1163757	-110,868	2025	39,84857906	26,92	0	0	0	0	"tile_14_2"	2
114,54068	-210,694328	-103,166	2026	47,1808	36,54	17,44	24,6	58,2	6,1	"tile_14_4"	2
137,4588326	-159,9962929	-97,84	2027	44,88517583	33,33	31,53	73,5	169,7	10,2	"tile_15_6"	2
128,3382072	-173,0672055	-98,49	2028	41,71902453	25,86	18,76	21,9	38	5,6	"tile_15_6"	3
118,3641654	-170,7194282	-95,612	2029	31,73676847	31,86	13,81	18,2	36,6	5,4	"tile_14_6"	2
121,3719505	-220,3021705	-109,942	2030	44,81251163	31,92	0	0	0	0	"tile_14_3"	2
132,0897906	21,51839529	-58,862	2031	7,913137255	14,42	0	0	0	0	"tile_15_15"	3
104,9730901	-213,6952921	-97,543	2032	26,90530263	28,32	14,22	25	43,1	6	"tile_14_4"	2
113,1082361	-226,7812238	-106,283	2033	47,32705579	34,9	30,35	32,9	70,2	7	"tile_14_3"	2
132,2481579	28,42188381	-59,499	2034	8,086095238	15,9	14,1	32,7	68	7,9	"tile_15_16"	3
146,9158023	21,2661149	-64,859	2035	12,41791341	3,41	0	0	0	0	"tile_16_15"	3
132,7012216	27,9003806	-59,911	2036	10,14506699	12,52	0	0	0	0	"tile_15_16"	3
101,8461354	-46,58645743	-51,162	2037	35	28,75	21,8	16,8	33,4	4,9	"tile_13_12"	2
132,410716	28,52455292	-59,764	2038	13,978125	10,89	0	0	0	0	"tile_15_16"	3
92,23760507	-167,1346541	-80,471	2039	38,30154667	32,32	19,57	29	48,4	6,4	"tile_13_6"	2
141,3943518	-141,4938941	-95,414	2040	36,62071439	32,73	0	0	0	0	"tile_15_7"	3
135,6059421	-145,2457417	-94,3	2041	37,80594286	33,62	22,67	22,6	42,2	5,8	"tile_15_7"	2
80,14664933	-9,551444	-35,421	2042	28,2584	25,88	24,58	22,8	40,6	6,1	"tile_12_14"	2
137,3040045	-152,7270271	-96,546	2043	32,25843871	23,71	14,36	21,1	27	5,5	"tile_15_7"	3
137,0831127	-152,8247859	-96,684	2044	28,90053333	7,94	0	0	0	0	"tile_15_7"	3
127,1619128	18,99703127	-54,075	2045	10,09440734	8,49	4,44	6,3	6,6	3,3	"tile_15_15"	3
140,8368969	-145,0635626	-95,897	2046	40,8404	28,36	0	0	0	0	"tile_15_7"	3
119,0518039	-214,8151184	-106,602	2047	44,8634422	36,74	29,44	35,1	92,9	7,8	"tile_14_4"	2
147,7864851	-8,510186231	-70,101	2048	10,63304325	7,71	0	0	0	0	"tile_16_14"	3
134,7969028	-171,4186873	-99,321	2049	52,00404071	31,43	0	0	0	0	"tile_15_6"	2
100,0784126	9,342224857	-36,363	2050	39,72005714	29,56	15,16	17,2	30,6	4,9	"tile_13_15"	3
153,5865155	-25,56272456	-74,229	2051	5,295877647	2,31	0	0	0	0	"tile_16_13"	3
80,26912657	-247,2332966	-98,99	2052	39,5512	29,02	15,27	21,2	31,7	5,8	"tile_12_2"	1
82,08148838	-240,9503415	-96,01	2053	29	28,21	15,36	14,2	17,8	4,6	"tile_12_2"	1
86,13604526	-5,783137544	-35,993	2054	21,14130994	22,91	13,11	18,3	35	5,2	"tile_13_14"	2
83,092868	-247,6029509	-100,028	2055	43,68963934	30,93	22,58	28,6	82,1	6,4	"tile_12_2"	1
83,21430467	-251,8655656	-102,425	2056	32,51610667	30,32	22,72	22,7	42,1	5,9	"tile_12_2"	1
81,15514472	-260,3277404	-106,639	2057	15,05493987	24,82	23,32	48,9	48,7	8,4	"tile_12_1"	2
81,16484085	-264,1185693	-108,623	2058	33,74368794	19,99	0	0	0	0	"tile_12_1"	1
85,98324161	-21,98166385	-39,089	2059	26	24,3	18,4	16,8	43,2	4,8	"tile_13_13"	2
84,27033961	-265,3363639	-109,625	2060	33,95590042	21,57	0	0	0	0	"tile_13_1"	1
86,0866915	-270,2089671	-113,355	2061	38,90295279	22,42	0	0	0	0	"tile_13_1"	1
84,10465059	-254,3686741	-104,128	2062	37,08911432	28,27	19,22	27,2	48	6,3	"tile_13_2"	1
89,5051425	-259,1127079	-108,077	2063	43,86437423	25,62	0	0	0	0	"tile_13_1"	1
101,5185548	2,593344852	-39,15	2064	33,74184918	31,24	20,89	25,1	47,9	6,1	"tile_13_14"	2
98,05302085	-260,154888	-110,932	2065	33,93638413	20,09	18,44	54	57	8,8	"tile_13_1"	2
89,96996705	-255,9869233	-106,34	2066	44,55364211	27,95	20,35	32,6	80,6	6,8	"tile_13_1"	1
90,86132452	-246,5744778	-101,432	2067	12,1695736	25,32	20,82	23,5	47,5	6,3	"tile_13_2"	1
104,3456043	-258,8285834	-111,779	2068	38,92596273	26,17	0	0	0	0	"tile_14_1"	2
91,26436919	-252,3882098	-105,103	2069	19,89443174	6,67	2,42	6,7	3,1	3,2	"tile_13_2"	1
107,5781012	-258,724496	-113,422	2070	63,29521524	30,68	17,73	32,8	71,2	6,9	"tile_14_1"	2
102,9328457	-264,9568786	-114,04	2071	33,0187451	23,44	20,44	26,8	68,1	6,3	"tile_13_1"	2
92,99203225	-267,9989511	-113,104	2072	49,21416268	25,18	16,83	34	50,5	7,4	"tile_13_1"	2
102,562412	-259,650388	-111,646	2073	39,5132	30,33	0	0	0	0	"tile_13_1"	1
105,9455636	-263,5102632	-114,291	2074	37,16594286	25,48	14,38	15,1	39,8	4,9	"tile_14_1"	2
105,6981268	-263,6764712	-114,325	2075	3,857094737	8,34	0	0	0	0	"tile_14_1"	2
96,75122344	-252,9148452	-106,747	2076	11,80943641	13,14	0	0	0	0	"tile_13_2"	2
107,0841318	-252,0153417	-109,787	2077	39,41336812	32,11	28,36	24	26,8	6,1	"tile_14_2"	2
103,5163316	-250,3010759	-107,598	2078	15,89745038	24,74	23,64	30,6	34,4	6,5	"tile_13_2"	2
110,6184591	-254,7830574	-112,471	2079	42,26695652	29,26	15,56	26,5	46,3	6,3	"tile_14_2"	2
87,7876819	-61,88406914	-50,258	2080	34,1311619	32,23	27,88	27,8	48,6	6,8	"tile_13_11"	2
90,02606843	-270,2828581	-114,119	2081	13,83981132	21,35	0	0	0	0	"tile_13_1"	1
104,8891169	-253,8773409	-109,656	2082	34,29988571	26,82	23,67	36,8	50,7	7	"tile_14_2"	2
111,6690107	-247,5218067	-110,848	2083	23,34213333	23,05	21,45	33	41	6,8	"tile_14_2"	2
99,47776019	-269,8753797	-115,75	2084	28,58637599	15,62	0	0	0	0	"tile_13_1"	1
86,12247757	-254,1370515	-104,522	2085	38,3497027	29,4	22,25	32,5	69,2	6,9	"tile_13_2"	1
87,40553486	-28,33058622	-39,715	2086	27,96237838	27,47	23,72	33,5	75,3	7	"tile_13_13"	2
96,2777056	-252,5551019	-106,488	2087	8,424053333	10,29	7,59	11,2	8,2	4,4	"tile_13_2"	2
105,5375547	-238,594796	-103,9	2088	44,31677019	31,5	19,75	34,9	40,2	7,6	"tile_14_2"	2
100,7408489	-247,9101671	-105,452	2089	40,19765714	23,53	0	0	0	0	"tile_13_2"	1
81,18340616	-94,44854992	-56,18	2090	47,79031043	32,29	28,44	34,8	90,2	6,9	"tile_12_10"	2
108,6331229	-250,7302126	-110,032	2091	31,7016	25,1	15,95	32,8	57,8	6,8	"tile_14_2"	2
103,9637836	-267,1432219	-115,056	2092	25,67850382	17,5	14,35	13,1	35,4	4,5	"tile_14_1"	2
100,5459008	-251,9350327	-107,694	2093	18,17432432	18,36	16,76	23,3	19,1	6	"tile_13_2"	2
85,50621057	-270,0186574	-113,048	2094	5,397028571	5,44	0	0	0	0	"tile_13_1"	2
86,93774057	-72,40823907	-52,6	2095	38,88344484	33,19	19,29	35,9	60,5	7,2	"tile_13_11"	2
114,114639	-251,8747083	-112,363	2096	35,87883243	31,02	24,32	31,9	45,6	6,8	"tile_14_2"	2
113,925791	-259,5447284	-115,24	2097	9,544	11,54	8,59	23,4	47,1	5,8	"tile_14_1"	2
92,16069487	-270,0198792	-114,464	2098	10,79846154	15,28	0	0	0	0	"tile_13_1"	2
92,47325723	-258,4921455	-108,579	2099	41,0780904	27,65	19	33,6	81,8	7	"tile_13_1"	1
98,61529086	3,699490857	-36,848	2100	36,1916	32,58	25,93	34,5	52,7	7,1	"tile_13_14"	2
91,62751429	-261,7438388	-109,733	2101	39,16198758	22,13	9,88	42,4	68,2	7,7	"tile_13_1"	1
95,68444	-266,748144	-113,275	2102	33,7516	22,14	0	0	0	0	"tile_13_1"	1
105,2457867	2,418110667	-40,801	2103	31,49546667	31,49	22,14	21,5	33,2	5,5	"tile_14_14"	2
101,4709918	-8,467560269	-42,807	2104	19,48836472	20,83	16,78	12,6	35,4	4,3	"tile_13_14"	2
103,8729268	-265,4099799	-114,609	2105	20,4656947	23,77	0	0	0	0	"tile_13_1"	2
97,60163562	-268,6590821	-114,641	2106	7,758220264	11,17	0	0	0	0	"tile_13_1"	2
104,475616	-268,30381	-115,84	2107	16,96	16,44	0	0	0	0	"tile_14_1"	2
107,5414403	-12,81312716	-47,382	2108	39,52385263	31,5	28	17,3	43,9	5,2	"tile_14_14"	3
106,3526683	-263,5882077	-114,606	2109	19,65901176	18,94	0	0	0	0	"tile_14_1"	2
95,11399375	-67,41368042	-52,817	2110	21,5484796	24,96	12,21	6,4	7,4	3,4	"tile_13_11"	2
80,68117486	-87,5497899	-52,987	2111	53,4168	33,64	28,19	37,7	67,5	7,2	"tile_12_10"	2
82,42273639	41,7553162	-24,749	2112	42,93601246	30,98	23,73	21,4	44,5	5,5	"tile_12_16"	3
94,63302289	17,63973629	-30,979	2113	18,96589691	17,86	0	0	0	0	"tile_13_15"	2
80,6851476	19,3762765	-27,176	2114	41,78061872	32,7	20,8	22,7	41,1	5,7	"tile_12_15"	3
80,80671462	-85,74572654	-52,976	2115	24,47830769	28,39	11,99	28,9	39,6	6,6	"tile_12_10"	2
104,1039816	10,29658138	-38,511	2116	27,29885	27,65	16,35	9,5	15	3,8	"tile_14_15"	2
89,73169912	-10,74702744	-38,928	2117	24,894576	17	4,55	5,1	4,4	2,9	"tile_13_14"	2
90,03389636	41,01507049	-26,736	2118	45,56930689	25,49	16,49	27,7	40,2	6,3	"tile_13_16"	3
93,14844428	-21,96691051	-42,025	2119	39,15307393	28,24	20,84	22,9	50,4	5,7	"tile_13_13"	2
85,9052525	-89,5242058	-56,595	2120	32,43	27,62	20,87	35,5	80,5	6,9	"tile_13_10"	2
82,54525702	14,22444774	-28,977	2121	30,09897619	28,79	19,14	32,2	55,7	6,6	"tile_12_15"	2
103,4987976	12,79377333	-37,214	2122	34,51793197	29,56	23,41	18,7	32,8	5,3	"tile_13_15"	3
85,43697244	18,35271809	-28,961	2123	43,5293578	31,53	15,68	22,1	38,1	5,9	"tile_13_15"	3
91,87020831	11,43270339	-32,575	2124	40,2720678	26,93	13,18	23,8	36,9	5,9	"tile_13_15"	2
95,78253477	47,73014116	-28,998	2125	49,36340426	32,88	13,28	21,9	29,7	5,6	"tile_13_17"	3
85,563468	48,21159733	-24,787	2126	30,6648	24,89	15,09	14,3	36,3	4,6	"tile_13_17"	3
87,99941	40,02124364	-25,976	2127	26,66690909	26,92	19,72	19,1	40,1	5,4	"tile_13_16"	3
83,97914553	33,62914881	-25,546	2128	13,60921581	4,8	0	0	0	0	"tile_13_16"	2
84,15669366	33,61775143	-25,241	2129	12,9143354	23,21	9,01	15,2	10,6	5,3	"tile_13_16"	2
88,21035581	46,31454876	-26,21	2130	41,30095238	29,95	22,75	21,6	64,2	6	"tile_13_17"	3
96,88111467	49,756048	-30,106	2131	31,4536	22,41	0	0	0	0	"tile_13_17"	3
93,47441333	55,48518	-27,23	2132	21,8488	20,94	16,34	8,9	22,5	3,6	"tile_13_17"	3
88,83910289	54,81160761	-24,508	2133	33,55980328	27,49	9,09	13,7	21,6	4,5	"tile_13_17"	3
88,20440426	46,92647036	-26,626	2134	30,5954623	30,21	20,41	13,6	30,3	4,6	"tile_13_17"	3
81,56361114	49,17791314	-23,039	2135	37,69685714	29,48	18,08	24,4	47	5,8	"tile_12_17"	3
85,39690137	22,25537811	-28,128	2136	29,01633684	29,82	19,67	18,5	37,1	5,2	"tile_13_15"	3
105,6706721	25,52058991	-36,078	2137	33,55243396	31,82	26,52	38,3	59,2	8,7	"tile_14_16"	3
88,22460804	21,67541994	-29,029	2138	31,13546417	27,94	16,19	19,4	49,5	5,3	"tile_13_15"	3
110,0346632	6,368482227	-42,993	2139	37,98620045	33,15	20,35	25,8	49,5	6,3	"tile_14_15"	2
93,97720805	58,9325904	-27,638	2140	26,80625882	17,54	0	12,7	23,7	4,2	"tile_13_17"	3
83,71452114	45,59216472	-24,776	2141	25,35356098	23,94	16,79	16	29,6	4,8	"tile_12_17"	3
96,057816	34,86372533	-29,524	2142	36,41866667	27,45	19,7	21,4	43,9	5,4	"tile_13_16"	3
81,66161654	58,04786	-20,13	2143	28,89848649	26,18	20,28	32,1	82,3	6,7	"tile_12_17"	3
92,77890524	-43,1599621	-46,373	2144	16,46933333	12,98	11,18	19,9	42,1	5,5	"tile_13_12"	2
87,65722173	37,11841906	-26,81	2145	21,81335818	25,38	15,53	12,2	22,2	4,3	"tile_13_16"	3
83,14980872	-20,97420966	-37,954	2146	30,72935826	24,81	15,96	19,7	43	5,5	"tile_12_13"	2
93,18891167	-64,05354644	-51,131	2147	39,06219742	30,27	28,27	27,1	42,6	6,4	"tile_13_11"	2
94,16620745	-6,888785342	-39,578	2148	24,93259627	28,85	20,4	12,3	32,3	4,1	"tile_13_14"	2
85,4148012	8,840999913	-31,752	2149	46,85158591	29,43	25,18	43,7	74,9	8,2	"tile_13_15"	2
89,10387027	-5,278792158	-37,176	2150	50,66604255	29,88	18,88	42,3	79,6	7,8	"tile_13_14"	2
87,45443688	-15,44118221	-38,791	2151	47,34327098	28,42	18,77	27,5	51,9	6,4	"tile_13_14"	2
95,4812419	7,639424952	-35,425	2152	51,18487619	32,25	21,4	41,2	65,4	7,5	"tile_13_15"	2
83,36359915	-2,525585836	-34,545	2153	36,788	28,66	20,41	19,7	41,6	5,2	"tile_12_14"	2
80,45085829	70,45753524	-15,881	2154	18,62339048	22,65	11,3	6,8	16,9	3,1	"tile_12_18"	3
