"x";"y";"z";"id";"BHD";"h";"crownLength";"crownArea";"crownVolume";"crownDiameter";"tile";"scanID";"f";"v"
-107,4492243;21,60801874;-17,314;202;23;24,1;14,05;8,2;14,2;3,5;"tile_3_15";1;0,500821289554322;0,50147048642973
-108,8287745;25,47077613;-17,099;203;29,58820844;26,71;21,71;38;91,5;7,3;"tile_3_16";1;0,475625205970434;0,873506157206552
-115,4010853;17,93341606;-22,263;204;27,92572727;24,08;19,08;27,4;56,3;6,2;"tile_3_15";1;0,475555386033802;0,70138496696065
-111,9877316;23,23054764;-18,962;205;31,89341573;23,32;19,32;23,8;63,2;6,8;"tile_3_15";1;0,455607129199269;0,848811014438448
-113,0018602;15,79175792;-21,893;206;22,20670413;24,34;15,99;20,6;36,6;5,5;"tile_3_15";1;0,505924694636616;0,47694087715862
-99,73133219;11,41877567;-19,349;207;32,59486984;26,32;15,17;16,8;39,4;4,8;"tile_3_15";1;0,462309137095246;1,01532889419074
-107,0121937;13,7760959;-20,618;208;23,21986592;25,23;17,28;17,9;42,4;5,1;"tile_3_15";1;0,502582224538863;0,53694978329429
-133,9715479;30,76989316;-24,139;209;21,35792982;11,12;6,07;12;8,1;4,5;"tile_2_16";1;0,437677389952745;0,174368122276578
-90,59018918;7,726615607;-18,134;210;37,29956721;26,6;0;0;0;0;"tile_4_15";1;0,446211121086451;1,296938831257
-104,9802446;6,464885692;-23,687;211;21,38701538;23,73;13,98;25,7;52,7;6;"tile_3_15";1;0,509055646055983;0,433963538507079
-100,8628247;6,866096667;-21,657;212;23,696;22,78;16,23;17,1;54,1;4,9;"tile_3_15";1;0,493078925605105;0,495347669947808
-100,8019791;14,22887869;-18,739;213;19,53783002;24,1;15,45;9,5;22,4;3,7;"tile_3_15";1;0,521086839641275;0,376504076423434
-103,4508087;9,558064308;-20,94;214;23,61495385;24,84;14,99;13,7;32,9;4,3;"tile_3_15";1;0,499441450077829;0,543375756827369
-121,529648;6,117557333;-31,209;215;29,73866667;21,13;11,43;18,2;40,8;4,9;"tile_2_15";1;0,456490440883086;0,669983415079458
-118,2988431;6,325134907;-29,24;216;25,64397516;24,98;12,93;12,2;19;4,3;"tile_2_15";1;0,489262174575171;0,631240204301487
-111,6445171;13,58682299;-21,907;217;19,09344828;22,79;14,19;10,8;22,4;4,1;"tile_3_15";1;0,520611659271278;0,339716651626823
-97,77112256;7,001999545;-20,887;218;21,33191781;24,11;13,51;9,7;18,6;3,8;"tile_3_15";1;0,510373481421357;0,439779514905985
-93,57159693;6,984921467;-19,207;219;29,74381333;24,99;14,59;15,9;29,1;4,7;"tile_4_15";1;0,47014073199454;0,816351716648079
-115,3907151;9,604588919;-25,718;220;20,18275676;24,88;17,78;23,1;40,5;5,8;"tile_3_15";1;0,519023035983922;0,413131075362613
-96,52342598;6,09338908;-20,931;221;25,32894253;26,12;17,97;12,3;31,8;4,5;"tile_3_15";1;0,493830320919835;0,649942479730521
-121,5277575;-2,066426146;-35,845;222;28,32445833;23,32;0;0;0;0;"tile_2_14";1;0,471234221416282;0,69243414544937
-116,3192536;-1,98802747;-32,995;223;25,40380723;24,39;13,14;10,9;19;4,1;"tile_2_14";1;0,488818235537226;0,60429179547121
-113,2164676;-0,894446988;-31,367;224;24,11323695;24,81;16,11;13,4;25;4,4;"tile_3_14";1;0,496698089276504;0,562756036900148
-108,2897924;-12,5549819;-36,462;225;24,41152381;23,62;0;0;0;0;"tile_3_14";1;0,491747649080063;0,543628036341161
-108,4431646;-12,3288728;-36,409;226;22,49113412;20,29;0;0;0;0;"tile_3_14";1;0,491490062296472;0,396195355560048
-126,3098772;-4,612016649;-39,336;227;29,61742703;21,51;0;0;0;0;"tile_2_14";1;0,458606870511896;0,679618985729367
-89,57571924;-6,917789429;-25,95;228;18,46108571;19,95;15,6;14,3;38,2;4,7;"tile_4_14";1;0,516577491359506;0,275856192468022
-95,30846021;-16,97191623;-34,244;229;11,56680822;13,11;0;0;0;0;"tile_4_13";1;0,547326792792047;0,0753991328639984
-95,49039162;-17,21235505;-34,294;230;29,57481905;26,4;23,1;14,5;29,9;4,6;"tile_4_13";1;0,474862585432401;0,861203831293597
-111,453468;1,448738667;-29,426;231;26,67586667;23,62;11,88;20;37,6;5,3;"tile_3_14";1;0,480117643236266;0,633803329662706
-116,9400566;13,85932807;-24,395;232;20,59926992;21,5;13,1;14,4;25,3;4,5;"tile_2_15";1;0,507410002338284;0,363572496249719
-99,45843925;-6,054956398;-29,04;233;30,57129193;29,24;18,34;23,5;48,3;6,1;"tile_3_14";1;0,477629893485823;1,02514744659077
-115,0587323;-4,445909432;-33,978;234;25,51023064;24,5;10,65;10;19,2;3,7;"tile_3_14";1;0,488591522319617;0,611829852190213
-86,50235163;-13,62388821;-29,023;235;39,45468293;23,93;18,53;20,4;43,5;5,6;"tile_4_14";1;0,430441833024543;1,25934339102331
-100,6622677;-7,644969333;-30,494;236;26,74112;25,46;13,96;11,7;23,7;4,2;"tile_3_14";1;0,485192982256679;0,693780321287016
-99,14625871;-2,877703742;-27,099;237;20,88432258;2,47;0;0;0;0;"tile_3_14";1;-0,0201528885868046;-0,00170515916639526
-86,43316494;-11,75285854;-27,514;238;16,46192941;21,53;10,98;10,2;14,7;4;"tile_4_14";1;0,534558136705487;0,244957265803641
-110,9136092;-4,767701351;-33,042;239;43,1312973;31,96;14,91;23,8;41,2;5,9;"tile_3_14";1;0,442043237284681;2,06417467201211
-108,4383853;-3,263309553;-31,056;240;6,381463687;2,89;0;0;0;0;"tile_3_14";1;0,655788334573576;0,00606166617817338
-98,28350054;0,35911965;-24,597;241;24,97954213;26,51;15,61;21,6;47,2;6;"tile_3_14";1;0,496537830643041;0,645090875046979
-99,75022075;-9,632372586;-31,793;242;27,89091643;23,56;6,06;6,2;5,6;3,6;"tile_3_14";1;0,47406189472849;0,682379206078052
-117,14654;-4,8055975;-35,297;243;26,50878571;25,93;15,68;13,3;28,7;4,4;"tile_2_14";1;0,487561302290598;0,697752329967898
-102,7104531;2,042959676;-24,481;244;29,90192432;25,9;16,4;14,9;25,2;4,6;"tile_3_14";1;0,472093352916383;0,858649273899337
-108,8208483;-2,173074286;-29,832;245;27,8256;26,25;15,65;14,7;25,2;4,8;"tile_3_14";1;0,482221728691975;0,769759469397367
-96,03625661;-9,387462486;-30,676;246;31,78379661;28,73;26,23;21,1;48,5;5,6;"tile_4_14";1;0,471655440738833;1,07513228094912
-105,9624457;-4,782581849;-30,341;247;30,35490756;26,47;17,97;11,9;28,6;4,2;"tile_3_14";1;0,471744442196292;0,903667044086751
-92,56777622;-18,08860549;-33,242;248;27,51591416;25,85;14,75;17,3;28,5;5;"tile_4_13";1;0,482588842257412;0,741814976760408
-91,36396661;-20,12699433;-34,571;249;26,24080687;22,41;7,86;17,7;24,4;5,3;"tile_4_13";1;0,478293723041141;0,579669952486097
-104,8528583;-7,296602571;-31,442;250;25,45377143;22,98;11,58;13,7;28,4;4,6;"tile_3_14";1;0,484260919083765;0,566270069646303
-102,5960946;-2,473435784;-27,599;251;32,30056216;29,8;20,7;17,4;26,5;5;"tile_3_14";1;0,472089984671386;1,1527923723023
-84,27356713;-5,397292184;-22,826;252;30,89006897;25,84;14,99;17,1;33,8;5,1;"tile_4_14";1;0,467772466363162;0,90584689867584
-85,75260133;-9,201147867;-25,199;253;31,35373333;25,84;18,84;20,7;59,4;5,5;"tile_4_14";1;0,46587206218698;0,929453309808314
-105,1587468;-30,0951153;-46,59;254;27,65180597;25,3;0;0;0;0;"tile_3_13";1;0,480446351434286;0,729965448013776
-76,84219794;-19,10704735;-28,007;255;19,75243137;23,51;14,76;17;35,3;5;"tile_4_13";1;0,518332838626927;0,373415514326292
-97,49221451;-19,33141039;-36,43;256;28,46317647;28,66;17,66;17,6;33,3;5,2;"tile_3_13";1;0,485192351897389;0,884803322329392
-109,19533;9,111131478;-23,797;257;34,3769971;22,26;12,16;25,6;49,7;6;"tile_3_15";1;0,441744366958079;0,912687151147821
-109,7663043;5,480983429;-25,924;258;28;25,84;17,64;17,7;40;5,1;"tile_3_15";1;0,480331469173424;0,764257121008756
-103,22383;-11,29853867;-33,583;259;28,2564;26,45;10,25;9,6;14,7;3,9;"tile_3_14";1;0,48079012368562;0,797452374086439
-83,70996733;-22,02364617;-32,945;260;24,20756667;24,7;13,15;11;19;4;"tile_4_13";1;0,495901969838832;0,563747905400611
-82,71035049;-15,5111708;-28,491;261;25,85513272;29,49;18,24;24,4;51;5,8;"tile_4_14";1;0,498783008263358;0,772271213947769
-119,7572096;16,8409565;-24,229;262;26,45268482;22,24;16,44;18;35,1;5,1;"tile_2_15";1;0,476619206236819;0,582553368915694
-126,1473103;13,79623486;-29,132;263;36,4600381;27,33;18,88;23,7;39,3;6;"tile_2_15";1;0,451095200504681;1,28715828290636
-131,1435413;17,501036;-29,397;264;32,71253333;23,62;21,82;23;45,2;5,5;"tile_2_15";1;0,453354826881486;0,899987287445344
-102,7844819;-15,78922205;-36,037;265;36,03522892;27,46;22,06;21,2;55,3;5,5;"tile_3_14";1;0,452899179132372;1,26837162704306
-101,7744576;-12,20211294;-33,519;266;31,50352941;27;20,15;16,2;34,2;4,8;"tile_3_14";1;0,468462884593299;0,985932667908755
-105,8850122;-21,0927898;-40,612;267;32,18946939;27,75;16,15;17,3;43,1;5;"tile_3_13";1;0,467696566634175;1,05619640828063
-107,9274111;-19,26983039;-40,403;268;22,57203272;25,45;15,35;11,5;28,5;4,1;"tile_3_13";1;0,506671154920021;0,515994640426056
-119,7928268;13,2913813;-26,17;269;18,36269672;22,29;13,19;20,1;33,2;5,4;"tile_2_15";1;0,523999246415523;0,30931681889325
-140,2428366;16,173624;-32,978;270;24,00497143;16,8;11,4;14,7;34,5;4,6;"tile_1_15";1;0,46569403937347;0,354080678810692
-127,2034124;10,51714629;-31,505;271;36,42902857;28,8;25;21,9;41,5;5,6;"tile_2_15";1;0,455019782212181;1,36586516219658
-107,9527933;2,630630235;-26,249;272;17,25318841;19,71;0;0;0;0;"tile_3_14";1;0,524255548829633;0,241578495035228
-94,02124952;-14,09594733;-32,557;273;17,64847601;22,26;14,21;18;41,6;5,1;"tile_4_14";1;0,52855830184617;0,287820920449823
-93,97642;-14,33364;-32,819;274;18,75085714;11,28;0;0;0;0;"tile_4_14";1;0,463990991505651;0,144527596276744
-99,14603264;-21,25087954;-38,646;275;18,80213793;23,21;14,01;13,3;27,1;4,5;"tile_3_13";1;0,523505519477258;0,337365567623775
-98,97136025;-21,32722911;-38,421;276;4,695341772;15,14;10,19;1,9;1;1,7;"tile_3_13";1;0,541579807789756;0,014197524933373
-112,2716085;11,67647397;-22,863;277;15,78929855;19,91;12,01;12,3;22,6;4,3;"tile_3_15";1;0,53504410752816;0,20858179479727
-128,0076618;16,23553871;-28,202;278;29,15031579;23,4;21,25;19,2;44,9;5,2;"tile_2_15";1;0,467710396523738;0,730414338909946
-102,8160031;-6,001047357;-29,823;279;27,34935714;24,46;0;0;0;0;"tile_3_14";1;0,479435856818568;0,688923644919249
-100,3107693;-27,507324;-41,88;280;24,7408;22,84;12,19;12,1;22,5;4,2;"tile_3_13";1;0,487571124712391;0,535366800112379
-137,5916806;22,35754893;-28,879;281;26,67665681;20,18;9,38;20;26,1;5,6;"tile_1_15";1;0,467402897377089;0,527187673126684
-138,0316288;22,02628419;-29,347;282;7,799961905;10,25;8,6;8,5;13,3;3,7;"tile_1_15";1;0,5676405634907;0,0278017499181721
-137,9467877;21,875154;-29,669;283;6,082685714;3,68;0;0;0;0;"tile_1_15";1;0,640638438234432;0,00685080250371103
-138,9042157;13,14477168;-34,334;284;21,95558919;22,47;16,32;14,2;37,9;4,6;"tile_1_15";1;0,502114324157479;0,427155258377477
-124,1922427;6,559132;-31,635;285;22,92552381;0,86;0;0;0;0;"tile_2_15";1;-1,27914117461447;-0,0454093563527962
-143,0165518;7,499987183;-38,649;286;34,32526761;24,12;0;0;0;0;"tile_1_15";1;0,448862046139131;1,00186206671735
-149,6048043;17,52048782;-35,718;287;19,8134958;17,25;0;0;0;0;"tile_1_15";1;0,496439007583602;0,264038400912506
-118,3127332;2,5648057;-31,939;288;32,47735582;23,52;9,77;19,4;32,1;5,5;"tile_2_14";1;0,453943391977237;0,884484495001196
-67,65273844;2,833505116;-12,39;289;8,464820296;10,06;0;0;0;0;"tile_5_14";1;0,564550949661667;0,0319614511737626
-113,9974311;6,870757001;-27,054;290;22,06479345;24,82;12,62;13,8;25,6;4,4;"tile_3_15";1;0,507956058441683;0,482078247763873
-104,7608479;0,903976459;-26,649;291;22,0274414;26,53;15,98;15,7;28,9;4,8;"tile_3_14";1;0,51216031656445;0,517798950312841
-137,3075766;17,84852514;-31,045;292;36,78685714;23,13;17,53;22,6;53;5,6;"tile_1_15";1;0,436354272733992;1,07272923988507
-93,45043739;-24,77849435;-38,599;293;32,51234783;26,29;18,64;16,6;46,7;5;"tile_4_13";1;0,46254515585709;1,00955798838987
-65,76771843;-0,558616863;-13,392;294;15,99960784;23,07;15,57;11,1;19,5;4,2;"tile_5_14";1;0,540846107204118;0,250859100096524
-65,73890171;-0,872726667;-13,369;295;24,43855238;21,26;10,81;10,5;13,1;3,9;"tile_5_14";1;0,483782242063611;0,482451896759541
-131,325727;11,51778814;-32,408;296;24,75117181;22,57;14,77;25,1;37;5,9;"tile_2_15";1;0,486636358691979;0,528466575129653
-105,7474648;-13,71131333;-35,577;297;28,48224762;27,84;20,84;18,1;38,9;5,2;"tile_3_14";1;0,483230095262542;0,857159419300476
-145,2253096;12,60850526;-36,498;298;18,30722424;17,22;12,17;9,3;24,7;3,7;"tile_1_15";1;0,507495748846307;0,230038453550146
-112,799215;-8,052475;-35,04;299;26,662;23,18;7,73;11,4;17,3;4;"tile_3_14";1;0,478771103717363;0,619607536798457
-89,38032384;-13,68476655;-30,11;300;17,09240678;22,98;17,58;23,8;47,2;5,9;"tile_4_14";1;0,533812284769665;0,281471812558616
-135,7152276;23,78678915;-28,155;301;25,79869512;14,13;8,83;7,8;13,9;3,5;"tile_2_15";1;0,435457594288869;0,321642472989794
-110,8000826;-3,386310274;-32,22;302;10,11443392;12,12;5,62;4,8;8,2;2,6;"tile_3_14";1;0,555146976962051;0,0540609462678647
-108,8221338;-10,25827959;-34,867;303;24,62544898;26,02;15,47;22,7;50,5;5,6;"tile_3_14";1;0,49714126095965;0,616091614921555
-92,06253333;-22,92400586;-36,853;304;17,30350201;25,41;12,71;10,5;22,9;4,1;"tile_4_13";1;0,537410570412168;0,321121043401189
-83,14995024;-8,780532683;-24,201;305;27,66669919;26,29;17,64;16,5;35,2;5,1;"tile_4_14";1;0,483054945885589;0,763469508676001
-114,0850469;-10,13146368;-37,309;306;25,1944;24,14;12,24;11,5;26,8;4;"tile_3_14";1;0,489169315872773;0,588700486479387
-118,9305438;9,204191096;-27,915;307;24,29785548;25,14;16,24;13,7;21,9;4,6;"tile_2_15";1;0,49659913428276;0,578891272462076
-122,3480348;17,68786044;-24,311;308;10,76732598;9,25;0;0;0;0;"tile_2_15";1;0,546003693388939;0,0459878300283468
-86,42306587;-6,319699203;-24,443;309;25,67621739;26,32;14,67;11,2;26,2;4,3;"tile_4_14";1;0,492605880476224;0,671332150441631
-144,7669231;12,50715224;-36,638;310;4,15886121;6,47;3,42;3,2;3,5;2,4;"tile_1_15";1;0,61697239366576;0,00542261471968356
-112,133012;-14,04712771;-38,674;311;27,17457143;27,35;20,2;16,2;34,7;4,9;"tile_3_14";1;0,487962313365063;0,774031973413958
-76,01604702;13,34083927;-10,907;312;37,84249796;23,35;0;0;0;0;"tile_5_15";1;0,433567121862995;1,13865642259621
-109,1431252;32,54979936;-13,947;313;40,97015714;29,52;22,37;32,5;43,4;7,4;"tile_3_16";1;0,442571164269031;1,7223626850237
-84,01357216;-24,26553314;-34,973;314;33,80933333;23,9;12,65;18;30,1;5,1;"tile_4_13";1;0,450054872233297;0,965664941027264
-124,7103594;2,620761622;-34,114;315;31,46387027;24,2;18,75;17,1;34,7;4,9;"tile_2_14";1;0,460383008116871;0,866261113008309
-95,64994207;-0,72523977;-24,528;316;37,69997373;26,04;0;0;0;0;"tile_4_14";1;0,443212488676858;1,2883235503757
-126,2670143;12,55552286;-29,644;317;10,01885714;5,56;0;0;0;0;"tile_2_15";1;0,546689189300379;0,0239630187079532
-94,5040064;-18,346983;-34,556;318;11,11;4,3;0;0;0;0;"tile_4_13";1;0,50722018803173;0,0211437972445277
-128,857894;7,137786;-33,881;319;8,3044;11,49;8,74;8,8;17,2;3,5;"tile_2_15";1;0,564630430648789;0,0351391061754132
-126,8539282;4,813197667;-34,173;320;34,4067;25,37;18,97;23,8;50,4;5,8;"tile_2_15";1;0,452641494556895;1,06770371593095
-137,1578493;10,07514133;-35,847;321;39,33946667;26,55;17,35;33,9;65,5;6,9;"tile_1_15";1;0,43948057305195;1,41824422753181
-63,81199392;-2,737598627;-14,556;322;33,36952941;22,12;11,52;14,6;26,2;4,6;"tile_5_14";1;0,445102481839198;0,861063507852835
-129,140634;13,97701501;-30,731;323;6,574927973;6,28;0;0;0;0;"tile_2_15";1;0,589771152554587;0,0125752043269444
-128,3044599;24,7408991;-24,383;324;18,04570149;22,23;0;0;0;0;"tile_2_16";1;0,525901303843793;0,299006844437118
-51,32576334;-2,291286041;-10,655;325;35,60922326;24,17;19,77;13,8;33,5;4,9;"tile_6_14";1;0,444323776022789;1,0695253583366
-89,5700701;-13,85269187;-30,405;326;15,2659541;4,38;0;0;0;0;"tile_4_14";1;0,366057699961616;0,0293468466701711
-119,124852;-5,385333333;-36,096;327;28,68266667;23,66;14,76;11,1;25,5;4,3;"tile_2_14";1;0,470705171951465;0,719602467102674
-138,3194329;4,159958;-39,735;328;32,26697143;25,71;21,96;21,2;53,8;5,4;"tile_1_15";1;0,461835169064218;0,970946652466136
-133,1652914;1,930125201;-39,292;329;16,59210148;20,11;13,61;12,1;33,4;4,3;"tile_2_14";1;0,530038203558512;0,230468680767642
-104,023368;-18,647664;-38,517;330;39,37706667;28,19;18,34;21,2;47,5;5,5;"tile_3_13";1;0,443971364017915;1,52414623753004
-133,3081063;4,689020141;-37,804;331;30,92969014;26,73;17,83;22,4;46,1;5,5;"tile_2_15";1;0,470066139068492;0,944058586521686
-114,1532427;-14,03664421;-39,635;332;23,93914019;24,4;12,7;9,4;24,2;3,7;"tile_3_14";1;0,496513195596127;0,545290082198754
-111,8341889;-18,52132979;-41,811;333;26,05489362;26,21;9,21;7,3;16,1;3,4;"tile_3_13";1;0,490476284709202;0,685414873458276
-107,6137175;-12,60209323;-36,527;334;6,742819222;8,4;0;0;0;0;"tile_3_14";1;0,576646779975502;0,0172966529306526
-116,2393398;-12,06931886;-39,379;335;19,86937143;21,69;14,04;8,6;24,6;3,4;"tile_2_14";1;0,512624301577927;0,344760006883086
-90,75149602;22,69756422;-12,341;336;39,91642236;27,22;24,27;41,3;66,7;7,8;"tile_4_15";1;0,439648547242855;1,49756907502445
-143,5010338;17,39452243;-33,349;337;28,70138318;22,98;16,38;18,1;40,5;5,2;"tile_1_15";1;0,468323161366893;0,696291664396592
-142,6191213;10,71649957;-36,836;338;31,19095652;24,07;16,12;16,2;36,8;4,8;"tile_1_15";1;0,461087053309849;0,848020373513566
-144,9332445;5,746119189;-40,353;339;21,82425808;12,79;9,59;13,2;38,9;4,4;"tile_1_15";1;0,451510422325826;0,216026576382088
-129,4856176;1,661480612;-37,793;340;34,00689796;23,24;0;0;0;0;"tile_2_14";1;0,446937920677316;0,943424707374508
-131,4220842;-4,817480203;-42,357;341;32,61181242;28,13;21,78;17,9;45,9;5,2;"tile_2_14";1;0,467020725283477;1,09735118957158
-74,00200998;-22,36058522;-29,297;342;30,54178119;22,03;11,88;9,5;19;3,7;"tile_5_13";1;0,456534271895835;0,73682862062001
-147,1524026;12,50646316;-37,083;343;12,96477354;17,66;0;0;0;0;"tile_1_15";1;0,548253926779867;0,12781805420986
-61,42373048;1,596837524;-11,505;344;32,13161905;23,19;14,09;18,3;29,6;5,3;"tile_5_14";1;0,454165873207285;0,854024532314688
-139,0952716;23,4431997;-28,874;345;15,34880597;10,44;0;0;0;0;"tile_1_15";1;0,493445242628865;0,0953187938839075
-145,9217634;14,28521362;-35,555;346;16,8467234;20,75;12,15;6,7;10,8;3,2;"tile_1_15";1;0,530024932743801;0,245151848809875
-89,65265629;-23,97323829;-36,269;347;30,24897143;26,16;15,11;17,4;33,1;5,6;"tile_4_13";1;0,471343542893327;0,886107487603814
-130,4877013;6,240925333;-35,261;348;6,0176;6,32;4,17;3,8;5,4;2,3;"tile_2_15";1;0,596020049520576;0,0107130827875371
-138,3432652;12,76189826;-34,751;349;6,427652174;6,09;0;0;0;0;"tile_1_15";1;0,593174745858655;0,011721806866652
-122,456593;-9,54846087;-40,993;350;24,13113043;22,2;13,05;8,9;22,1;3,5;"tile_2_14";1;0,488787145442507;0,49626993526509
-118,8791807;-7,430692143;-37,899;351;21,46785714;25,23;14,28;7;15,5;3,1;"tile_2_14";1;0,512348689528009;0,467896885894001
-68,89034346;-3,657779568;-16,013;352;7,828713514;9,14;3,44;0,5;0,4;1,1;"tile_5_14";1;0,568942658942113;0,0250314136177571
-68,73297347;-3,718156982;-16,103;353;10,34087018;14,33;9,43;8;14,3;3,4;"tile_5_14";1;0,555144117781615;0,0668122328807619
-103,1036817;-28,74921264;-44,136;354;20,38378616;27,4;23,55;15,2;43,8;5;"tile_3_13";1;0,523133439902848;0,467759520324903
-90,98529382;-23,01595721;-36,759;355;7,164264706;5,71;0;0;0;0;"tile_4_13";1;0,58613595264318;0,0134917286645657
-75,72477502;-25,98395598;-32,471;356;29,31923445;24,7;17,65;19,2;37,5;5,2;"tile_5_13";1;0,471125059984938;0,785648513307193
-122,2068648;-6,588866;-38,848;357;26,3585;23,94;16,79;14,2;39,6;4,5;"tile_2_14";1;0,482680803267721;0,630544059047166
-74,3332852;-33,74767797;-36,429;358;26,2635935;25,34;14,29;21,4;40,3;5,4;"tile_5_13";1;0,487178819125286;0,668795259471722
-79,96232664;-20,84889269;-30,498;359;22,13652573;22,42;10,72;10,8;17,1;4,1;"tile_4_13";1;0,500892083267003;0,432203797304901
-71,34476775;12,86013958;-8,351;360;40,41870423;26,42;0;0;0;0;"tile_5_15";1;0,435761873567251;1,47719115028138
-60,89416322;1,620956102;-12,029;361;26,82488136;28,45;0;0;0;0;"tile_5_14";1;0,49208611686839;0,791204747223819
-138,3403525;21,01328882;-30,117;362;8,240431373;6,38;2,38;1,4;1,4;1,6;"tile_1_15";1;0,569846510773131;0,0193895775617136
-120,1483761;-10,85343935;-40,406;363;30,83704065;26,94;18,09;16,4;42,7;5;"tile_2_14";1;0,471000780148242;0,947664224506923
-100,9458265;-23,42386231;-40,288;364;24,30784615;24,72;17,47;15,1;44,4;4,5;"tile_3_13";1;0,495426276979526;0,56834277457016
-81,26676433;-18,20298567;-29,606;365;28,22846667;24,07;17,42;21;39,6;5,8;"tile_4_13";1;0,474113887308942;0,714205557315074
-116,9327187;-15,184532;-41,562;366;29,51866667;25,16;17,76;14,4;35,7;4,4;"tile_2_14";1;0,47162564293221;0,812066139564542
-107,2010862;-16,65106407;-38,847;367;7,605243762;9,77;3,52;1,3;1,1;1,4;"tile_3_13";1;0,569116707745359;0,0252587618196998
-110,198262;-16,99961273;-39,371;368;27,45654545;26,51;16,51;14,7;35;4,6;"tile_3_13";1;0,484590233246767;0,760617045511905
-143,4040117;16,91116494;-33,631;369;6,082172643;5,56;0;0;0;0;"tile_1_15";1;0,603905743758105;0,00975554013767081
-116,8627393;-10,11698;-38,943;370;20,69952381;22,68;13,33;10,3;25,6;3,8;"tile_2_14";1;0,510300523743201;0,389475061905223
-77,71371399;-30,13208283;-36,198;371;29,25606867;24,85;17,15;17,1;32,7;5,1;"tile_4_13";1;0,471857893832045;0,788241747732188
-81,22231943;-25,11826657;-34,213;372;23,64034286;25,73;21,03;13;24,2;4,5;"tile_4_13";1;0,501567631065567;0,566456690510239
-80,24703304;-32,23913006;-38,033;373;25,61665306;25,58;15,43;10,5;19,9;3,9;"tile_4_13";1;0,491011918957971;0,647332227292604
-82,68978411;-26,5586547;-35,861;374;26,00622703;23,5;12,55;12;21;4,3;"tile_4_13";1;0,48308450780941;0,603025327093914
